group,id,course,trimester,grade
1,308,Astronomy and Celestial Navigation,2,9.5
1,308,Astronomy and Celestial Navigation,2,10.5
1,308,Astronomy and Celestial Navigation,2,10.5
1,308,Astronomy and Celestial Navigation,2,13
1,308,Environmental Stewardship,2,10.25
1,308,Environmental Stewardship,2,13.25
1,308,Environmental Stewardship,2,17
1,308,Herbalism and Medicine,2,13
1,308,Herbalism and Medicine,2,18
1,308,Herbalism and Medicine,2,13.5
1,308,Hunting and Gathering Skills,3,16.5
1,308,Hunting and Gathering Skills,3,12
1,308,Hunting and Gathering Skills,3,14.5
1,308,Hunting and Gathering Skills,3,8.5
1,308,Hunting and Gathering Skills,3,11
1,308,Hunting and Gathering Skills,3,11.5
1,308,Language and Linguistics,3,11.1
1,308,Language and Linguistics,3,11.2
1,308,Language and Linguistics,3,9
1,308,Language and Linguistics,3,9.4
1,308,Shamanism and Spiritual Practices,3,5.5
1,308,Shamanism and Spiritual Practices,3,9.5
1,308,Shamanism and Spiritual Practices,3,7.5
1,308,Shamanism and Spiritual Practices,3,8
1,308,Shamanism and Spiritual Practices,3,9
1,308,Shamanism and Spiritual Practices,3,5.5
1,308,Shamanism and Spiritual Practices,3,0
1,308,Shamanism and Spiritual Practices,3,13.5
1,308,Shamanism and Spiritual Practices,3,6
1,308,Social Organization and Governance,1,13
1,308,Social Organization and Governance,1,14
1,308,Social Organization and Governance,1,16
1,308,Social Organization and Governance,1,14
1,308,Social Organization and Governance,1,11
1,308,Social Organization and Governance,1,15
1,308,Social Organization and Governance,1,15
1,308,Tribal Lore and Traditions,2,14.5
1,308,Tribal Lore and Traditions,2,7.75
1,308,Tribal Lore and Traditions,2,19.5
1,308,Tribal Lore and Traditions,2,16
1,308,Tribal Lore and Traditions,2,13.5
1,308,Warfare and Diplomacy,3,11.5
1,308,Warfare and Diplomacy,3,17.25
1,308,Warfare and Diplomacy,3,15.5
1,308,Warfare and Diplomacy,3,13.5
1,312,Art and Symbolism,1,9.5
1,312,Art and Symbolism,1,8.5
1,312,Art and Symbolism,1,12
1,312,Astronomy and Celestial Navigation,2,13
1,312,Astronomy and Celestial Navigation,2,9.5
1,312,Astronomy and Celestial Navigation,2,13.5
1,312,Astronomy and Celestial Navigation,2,12.5
1,312,Environmental Stewardship,2,10.25
1,312,Environmental Stewardship,2,13.5
1,312,Environmental Stewardship,2,11.5
1,312,Herbalism and Medicine,2,8
1,312,Herbalism and Medicine,2,9.5
1,312,Herbalism and Medicine,2,14
1,312,Hunting and Gathering Skills,3,10.5
1,312,Hunting and Gathering Skills,3,15
1,312,Hunting and Gathering Skills,3,9
1,312,Hunting and Gathering Skills,3,10.5
1,312,Hunting and Gathering Skills,3,10
1,312,Hunting and Gathering Skills,3,15
1,312,Hunting and Gathering Skills,3,12
1,312,Language and Linguistics,3,10.2
1,312,Language and Linguistics,3,12.9
1,312,Language and Linguistics,3,11.7
1,312,Language and Linguistics,3,11.8
1,312,Shamanism and Spiritual Practices,3,9
1,312,Shamanism and Spiritual Practices,3,10
1,312,Shamanism and Spiritual Practices,3,12.5
1,312,Shamanism and Spiritual Practices,3,10.5
1,312,Shamanism and Spiritual Practices,3,6
1,312,Shamanism and Spiritual Practices,3,9.5
1,312,Shamanism and Spiritual Practices,3,14.5
1,312,Shamanism and Spiritual Practices,3,5.5
1,312,Shamanism and Spiritual Practices,3,12
1,312,Shamanism and Spiritual Practices,3,11.5
1,312,Social Organization and Governance,1,15
1,312,Social Organization and Governance,1,13
1,312,Social Organization and Governance,1,15
1,312,Social Organization and Governance,1,16
1,312,Social Organization and Governance,1,14
1,312,Social Organization and Governance,1,14
1,312,Social Organization and Governance,1,15
1,312,Social Organization and Governance,1,16
1,312,Tribal Lore and Traditions,2,20
1,312,Tribal Lore and Traditions,2,15.25
1,312,Tribal Lore and Traditions,2,14
1,312,Tribal Lore and Traditions,2,18.25
1,312,Tribal Lore and Traditions,2,15.25
1,312,Warfare and Diplomacy,3,14.25
1,312,Warfare and Diplomacy,3,18.5
1,312,Warfare and Diplomacy,3,17.5
1,312,Warfare and Diplomacy,3,11.75
1,327,Art and Symbolism,1,9.5
1,327,Art and Symbolism,1,11
1,327,Art and Symbolism,1,11.5
1,327,Astronomy and Celestial Navigation,2,13
1,327,Astronomy and Celestial Navigation,2,11.5
1,327,Astronomy and Celestial Navigation,2,11.5
1,327,Astronomy and Celestial Navigation,2,10.5
1,327,Environmental Stewardship,2,12.25
1,327,Environmental Stewardship,2,13
1,327,Environmental Stewardship,2,12.75
1,327,Herbalism and Medicine,2,6.75
1,327,Herbalism and Medicine,2,10.5
1,327,Herbalism and Medicine,2,8.5
1,327,Hunting and Gathering Skills,3,10
1,327,Hunting and Gathering Skills,3,12.5
1,327,Hunting and Gathering Skills,3,13.5
1,327,Hunting and Gathering Skills,3,13
1,327,Hunting and Gathering Skills,3,9
1,327,Hunting and Gathering Skills,3,10
1,327,Hunting and Gathering Skills,3,10
1,327,Language and Linguistics,3,10.5
1,327,Language and Linguistics,3,12.9
1,327,Language and Linguistics,3,12.5
1,327,Language and Linguistics,3,12.5
1,327,Shamanism and Spiritual Practices,3,5.5
1,327,Shamanism and Spiritual Practices,3,7
1,327,Shamanism and Spiritual Practices,3,10
1,327,Shamanism and Spiritual Practices,3,13
1,327,Shamanism and Spiritual Practices,3,9
1,327,Shamanism and Spiritual Practices,3,6
1,327,Shamanism and Spiritual Practices,3,10.5
1,327,Shamanism and Spiritual Practices,3,8.5
1,327,Shamanism and Spiritual Practices,3,13.5
1,327,Shamanism and Spiritual Practices,3,12
1,327,Social Organization and Governance,1,14
1,327,Social Organization and Governance,1,15
1,327,Social Organization and Governance,1,16
1,327,Social Organization and Governance,1,15
1,327,Social Organization and Governance,1,15
1,327,Social Organization and Governance,1,14
1,327,Social Organization and Governance,1,14
1,327,Tribal Lore and Traditions,2,20
1,327,Tribal Lore and Traditions,2,13.75
1,327,Tribal Lore and Traditions,2,14
1,327,Tribal Lore and Traditions,2,15.75
1,327,Tribal Lore and Traditions,2,16.25
1,327,Warfare and Diplomacy,3,14
1,327,Warfare and Diplomacy,3,16
1,327,Warfare and Diplomacy,3,15.75
1,327,Warfare and Diplomacy,3,17
1,327,Warfare and Diplomacy,3,15.5
1,352,Art and Symbolism,1,11.5
1,352,Art and Symbolism,1,7.5
1,352,Art and Symbolism,1,9
1,352,Astronomy and Celestial Navigation,2,12
1,352,Astronomy and Celestial Navigation,2,10
1,352,Astronomy and Celestial Navigation,2,9
1,352,Astronomy and Celestial Navigation,2,12.5
1,352,Environmental Stewardship,2,13
1,352,Environmental Stewardship,2,6.25
1,352,Environmental Stewardship,2,11.5
1,352,Herbalism and Medicine,2,16.75
1,352,Herbalism and Medicine,2,12.75
1,352,Herbalism and Medicine,2,13.25
1,352,Hunting and Gathering Skills,3,7.5
1,352,Hunting and Gathering Skills,3,10
1,352,Hunting and Gathering Skills,3,11.5
1,352,Hunting and Gathering Skills,3,17.5
1,352,Hunting and Gathering Skills,3,11
1,352,Hunting and Gathering Skills,3,12.5
1,352,Hunting and Gathering Skills,3,13.5
1,352,Language and Linguistics,3,10.5
1,352,Language and Linguistics,3,9.6
1,352,Language and Linguistics,3,9.6
1,352,Language and Linguistics,3,12.9
1,352,Shamanism and Spiritual Practices,3,15.5
1,352,Shamanism and Spiritual Practices,3,9
1,352,Shamanism and Spiritual Practices,3,12.5
1,352,Shamanism and Spiritual Practices,3,10.5
1,352,Shamanism and Spiritual Practices,3,11
1,352,Shamanism and Spiritual Practices,3,12
1,352,Shamanism and Spiritual Practices,3,7
1,352,Shamanism and Spiritual Practices,3,5.5
1,352,Shamanism and Spiritual Practices,3,8.5
1,352,Shamanism and Spiritual Practices,3,10.5
1,352,Social Organization and Governance,1,15
1,352,Social Organization and Governance,1,16
1,352,Social Organization and Governance,1,15
1,352,Social Organization and Governance,1,16
1,352,Social Organization and Governance,1,12
1,352,Social Organization and Governance,1,16
1,352,Social Organization and Governance,1,15
1,352,Social Organization and Governance,1,13
1,352,Tribal Lore and Traditions,2,10.75
1,352,Tribal Lore and Traditions,2,15.75
1,352,Tribal Lore and Traditions,2,14.25
1,352,Tribal Lore and Traditions,2,16.5
1,352,Warfare and Diplomacy,3,13.25
1,352,Warfare and Diplomacy,3,15.75
1,352,Warfare and Diplomacy,3,8.5
1,352,Warfare and Diplomacy,3,14.5
1,352,Warfare and Diplomacy,3,13.5
1,395,Art and Symbolism,1,6
1,395,Art and Symbolism,1,8
1,395,Art and Symbolism,1,9
1,395,Astronomy and Celestial Navigation,2,15.5
1,395,Astronomy and Celestial Navigation,2,10.5
1,395,Astronomy and Celestial Navigation,2,10.5
1,395,Astronomy and Celestial Navigation,2,9.5
1,395,Environmental Stewardship,2,14.25
1,395,Environmental Stewardship,2,13
1,395,Environmental Stewardship,2,14.5
1,395,Herbalism and Medicine,2,14.25
1,395,Herbalism and Medicine,2,9.5
1,395,Herbalism and Medicine,2,7.25
1,395,Hunting and Gathering Skills,3,12.5
1,395,Hunting and Gathering Skills,3,11.5
1,395,Hunting and Gathering Skills,3,10.5
1,395,Hunting and Gathering Skills,3,9.5
1,395,Hunting and Gathering Skills,3,12
1,395,Hunting and Gathering Skills,3,7
1,395,Hunting and Gathering Skills,3,10.5
1,395,Language and Linguistics,3,7.7
1,395,Language and Linguistics,3,10.7
1,395,Language and Linguistics,3,10.7
1,395,Language and Linguistics,3,9.5
1,395,Shamanism and Spiritual Practices,3,6
1,395,Shamanism and Spiritual Practices,3,5.5
1,395,Shamanism and Spiritual Practices,3,3
1,395,Shamanism and Spiritual Practices,3,8
1,395,Shamanism and Spiritual Practices,3,12
1,395,Shamanism and Spiritual Practices,3,13
1,395,Shamanism and Spiritual Practices,3,9.5
1,395,Shamanism and Spiritual Practices,3,9
1,395,Shamanism and Spiritual Practices,3,7.5
1,395,Shamanism and Spiritual Practices,3,4.5
1,395,Social Organization and Governance,1,14
1,395,Social Organization and Governance,1,13
1,395,Social Organization and Governance,1,14
1,395,Social Organization and Governance,1,14
1,395,Social Organization and Governance,1,16
1,395,Social Organization and Governance,1,12
1,395,Social Organization and Governance,1,13
1,395,Social Organization and Governance,1,15
1,395,Tribal Lore and Traditions,2,16.75
1,395,Tribal Lore and Traditions,2,13.5
1,395,Tribal Lore and Traditions,2,15.75
1,395,Tribal Lore and Traditions,2,18
1,395,Tribal Lore and Traditions,2,16.5
1,395,Warfare and Diplomacy,3,12.75
1,395,Warfare and Diplomacy,3,11.5
1,395,Warfare and Diplomacy,3,10.5
1,395,Warfare and Diplomacy,3,14.5
1,395,Warfare and Diplomacy,3,13.25
1,414,Art and Symbolism,1,10
1,414,Art and Symbolism,1,9.5
1,414,Art and Symbolism,1,9.5
1,414,Astronomy and Celestial Navigation,2,8
1,414,Astronomy and Celestial Navigation,2,14
1,414,Astronomy and Celestial Navigation,2,10
1,414,Astronomy and Celestial Navigation,2,12.5
1,414,Environmental Stewardship,2,13.25
1,414,Environmental Stewardship,2,14.75
1,414,Environmental Stewardship,2,16.5
1,414,Herbalism and Medicine,2,14.25
1,414,Herbalism and Medicine,2,8.5
1,414,Hunting and Gathering Skills,3,16.5
1,414,Hunting and Gathering Skills,3,14
1,414,Hunting and Gathering Skills,3,11.5
1,414,Hunting and Gathering Skills,3,12.5
1,414,Hunting and Gathering Skills,3,13.5
1,414,Hunting and Gathering Skills,3,8.5
1,414,Hunting and Gathering Skills,3,12.5
1,414,Language and Linguistics,3,12.3
1,414,Language and Linguistics,3,9.9
1,414,Language and Linguistics,3,10.6
1,414,Language and Linguistics,3,10.7
1,414,Shamanism and Spiritual Practices,3,12
1,414,Shamanism and Spiritual Practices,3,11.5
1,414,Shamanism and Spiritual Practices,3,9
1,414,Shamanism and Spiritual Practices,3,9.5
1,414,Shamanism and Spiritual Practices,3,10
1,414,Shamanism and Spiritual Practices,3,2.5
1,414,Shamanism and Spiritual Practices,3,8
1,414,Shamanism and Spiritual Practices,3,15
1,414,Shamanism and Spiritual Practices,3,6.5
1,414,Shamanism and Spiritual Practices,3,12
1,414,Social Organization and Governance,1,13
1,414,Social Organization and Governance,1,14
1,414,Social Organization and Governance,1,13
1,414,Social Organization and Governance,1,17
1,414,Social Organization and Governance,1,15
1,414,Social Organization and Governance,1,15
1,414,Social Organization and Governance,1,13
1,414,Social Organization and Governance,1,15
1,414,Tribal Lore and Traditions,2,12.5
1,414,Tribal Lore and Traditions,2,18.75
1,414,Tribal Lore and Traditions,2,19.25
1,414,Tribal Lore and Traditions,2,18.25
1,414,Tribal Lore and Traditions,2,18.25
1,414,Warfare and Diplomacy,3,17.5
1,414,Warfare and Diplomacy,3,18
1,414,Warfare and Diplomacy,3,16.5
1,414,Warfare and Diplomacy,3,11
1,414,Warfare and Diplomacy,3,19.75
1,448,Art and Symbolism,1,6
1,448,Art and Symbolism,1,5.5
1,448,Art and Symbolism,1,11.5
1,448,Astronomy and Celestial Navigation,2,9.5
1,448,Astronomy and Celestial Navigation,2,10
1,448,Astronomy and Celestial Navigation,2,13
1,448,Astronomy and Celestial Navigation,2,9
1,448,Environmental Stewardship,2,17.5
1,448,Environmental Stewardship,2,13.75
1,448,Environmental Stewardship,2,12.25
1,448,Herbalism and Medicine,2,8.25
1,448,Herbalism and Medicine,2,15.25
1,448,Herbalism and Medicine,2,12.75
1,448,Hunting and Gathering Skills,3,11.5
1,448,Hunting and Gathering Skills,3,12
1,448,Hunting and Gathering Skills,3,12
1,448,Hunting and Gathering Skills,3,10.5
1,448,Hunting and Gathering Skills,3,13.5
1,448,Hunting and Gathering Skills,3,11.5
1,448,Hunting and Gathering Skills,3,15
1,448,Language and Linguistics,3,10.7
1,448,Language and Linguistics,3,13.1
1,448,Language and Linguistics,3,9.1
1,448,Language and Linguistics,3,10.2
1,448,Shamanism and Spiritual Practices,3,14
1,448,Shamanism and Spiritual Practices,3,11.5
1,448,Shamanism and Spiritual Practices,3,13
1,448,Shamanism and Spiritual Practices,3,9.5
1,448,Shamanism and Spiritual Practices,3,11
1,448,Shamanism and Spiritual Practices,3,7.5
1,448,Shamanism and Spiritual Practices,3,9
1,448,Shamanism and Spiritual Practices,3,10
1,448,Shamanism and Spiritual Practices,3,8
1,448,Shamanism and Spiritual Practices,3,8.5
1,448,Social Organization and Governance,1,15
1,448,Social Organization and Governance,1,15
1,448,Social Organization and Governance,1,13
1,448,Social Organization and Governance,1,15
1,448,Social Organization and Governance,1,13
1,448,Social Organization and Governance,1,12
1,448,Social Organization and Governance,1,15
1,448,Social Organization and Governance,1,14
1,448,Tribal Lore and Traditions,2,15.25
1,448,Tribal Lore and Traditions,2,15.25
1,448,Tribal Lore and Traditions,2,17
1,448,Tribal Lore and Traditions,2,15.75
1,448,Tribal Lore and Traditions,2,11.5
1,448,Warfare and Diplomacy,3,13.5
1,448,Warfare and Diplomacy,3,12.5
1,448,Warfare and Diplomacy,3,10.25
1,448,Warfare and Diplomacy,3,13
1,448,Warfare and Diplomacy,3,9.75
1,476,Art and Symbolism,1,10.5
1,476,Art and Symbolism,1,6.5
1,476,Art and Symbolism,1,10.5
1,476,Astronomy and Celestial Navigation,2,14
1,476,Astronomy and Celestial Navigation,2,8.5
1,476,Astronomy and Celestial Navigation,2,11
1,476,Astronomy and Celestial Navigation,2,12
1,476,Environmental Stewardship,2,11.5
1,476,Environmental Stewardship,2,16.25
1,476,Environmental Stewardship,2,10
1,476,Herbalism and Medicine,2,13
1,476,Herbalism and Medicine,2,13.5
1,476,Herbalism and Medicine,2,11.75
1,476,Hunting and Gathering Skills,3,11.5
1,476,Hunting and Gathering Skills,3,12.5
1,476,Hunting and Gathering Skills,3,14.5
1,476,Hunting and Gathering Skills,3,12
1,476,Hunting and Gathering Skills,3,15.5
1,476,Hunting and Gathering Skills,3,10.5
1,476,Hunting and Gathering Skills,3,12
1,476,Language and Linguistics,3,12
1,476,Language and Linguistics,3,12
1,476,Language and Linguistics,3,11
1,476,Language and Linguistics,3,9.4
1,476,Shamanism and Spiritual Practices,3,6.5
1,476,Shamanism and Spiritual Practices,3,7
1,476,Shamanism and Spiritual Practices,3,2
1,476,Shamanism and Spiritual Practices,3,8
1,476,Shamanism and Spiritual Practices,3,6.5
1,476,Shamanism and Spiritual Practices,3,9.5
1,476,Shamanism and Spiritual Practices,3,12
1,476,Shamanism and Spiritual Practices,3,10
1,476,Shamanism and Spiritual Practices,3,9
1,476,Shamanism and Spiritual Practices,3,10.5
1,476,Social Organization and Governance,1,15
1,476,Social Organization and Governance,1,13
1,476,Social Organization and Governance,1,14
1,476,Social Organization and Governance,1,16
1,476,Social Organization and Governance,1,15
1,476,Social Organization and Governance,1,14
1,476,Social Organization and Governance,1,13
1,476,Tribal Lore and Traditions,2,13.5
1,476,Tribal Lore and Traditions,2,13.5
1,476,Tribal Lore and Traditions,2,14.5
1,476,Tribal Lore and Traditions,2,20
1,476,Tribal Lore and Traditions,2,8
1,476,Warfare and Diplomacy,3,11
1,476,Warfare and Diplomacy,3,17.25
1,476,Warfare and Diplomacy,3,18.5
1,476,Warfare and Diplomacy,3,17.75
1,476,Warfare and Diplomacy,3,15.75
1,497,Art and Symbolism,1,6
1,497,Art and Symbolism,1,12
1,497,Art and Symbolism,1,10.5
1,497,Astronomy and Celestial Navigation,2,10.5
1,497,Astronomy and Celestial Navigation,2,12
1,497,Astronomy and Celestial Navigation,2,11
1,497,Astronomy and Celestial Navigation,2,11
1,497,Environmental Stewardship,2,12
1,497,Environmental Stewardship,2,10.25
1,497,Herbalism and Medicine,2,11.25
1,497,Herbalism and Medicine,2,9.75
1,497,Herbalism and Medicine,2,11
1,497,Hunting and Gathering Skills,3,13
1,497,Hunting and Gathering Skills,3,9
1,497,Hunting and Gathering Skills,3,10.5
1,497,Hunting and Gathering Skills,3,11
1,497,Hunting and Gathering Skills,3,10
1,497,Hunting and Gathering Skills,3,12
1,497,Hunting and Gathering Skills,3,10.5
1,497,Language and Linguistics,3,11
1,497,Language and Linguistics,3,10.8
1,497,Language and Linguistics,3,10.3
1,497,Language and Linguistics,3,12.3
1,497,Shamanism and Spiritual Practices,3,10.5
1,497,Shamanism and Spiritual Practices,3,8
1,497,Shamanism and Spiritual Practices,3,7.5
1,497,Shamanism and Spiritual Practices,3,12
1,497,Shamanism and Spiritual Practices,3,14
1,497,Shamanism and Spiritual Practices,3,12
1,497,Shamanism and Spiritual Practices,3,8.5
1,497,Shamanism and Spiritual Practices,3,9
1,497,Shamanism and Spiritual Practices,3,8.5
1,497,Social Organization and Governance,1,14
1,497,Social Organization and Governance,1,15
1,497,Social Organization and Governance,1,15
1,497,Social Organization and Governance,1,15
1,497,Social Organization and Governance,1,14
1,497,Social Organization and Governance,1,15
1,497,Social Organization and Governance,1,16
1,497,Social Organization and Governance,1,14
1,497,Tribal Lore and Traditions,2,13
1,497,Tribal Lore and Traditions,2,13
1,497,Tribal Lore and Traditions,2,20
